Project Type,Project Phase Name,borough,log_orcamento,duracao_plan,ano_inicio,esc_eletrica,esc_hvac,esc_estrutural,esc_seguranca,esc_acessibilidade,fator_custo,atraso_dias,alto_risco,DSF Number(s)
SCA CIP,Design,Manhattan,5.696599246101423,153,2020,0,0,1,0,0,0.8220914659405805,21,0,"DSF0000898265, DSF0000898268, DSF0000898269, DSF0000898270"
SCA CIP,Scope,Manhattan,5.00249867738874,138,2019,0,0,1,0,0,2.0495043598437017,48,1,"DSF0000898265, DSF0000898268, DSF0000898269, DSF0000898270"
SCA CIP RESOA,Design,Manhattan,5.3141728055514275,152,2018,0,0,1,0,0,0.7570836061995198,87,0,DSF0000823596
SCA CIP,Design,Manhattan,5.800785790327763,145,2018,0,0,1,0,0,0.4527938617307388,106,1,"DSF0000898376, DSF0000875488"
SCA CIP,Scope,Manhattan,5.1987257989998,135,2018,0,0,1,0,0,0.9667394399620314,-32,0,"DSF0000898376, DSF0000875488"
SCA CIP,Design,Manhattan,5.505038676097712,152,2020,0,1,0,0,0,0.6748479297820067,-48,0,"DSF0000960648, DSF0000943795"
SCA CIP,Scope,Manhattan,4.806071386789446,153,2020,0,1,0,0,0,0.742716929232308,-95,0,"DSF0000960648, DSF0000943795"
SCA CIP,"CM,F&E",Manhattan,4.750739751235351,269,2020,1,0,0,0,0,0.6236463696076691,-61,0,DSF0000912008
SCA CIP,Construction,Manhattan,5.607959798151722,269,2020,1,0,0,0,0,1.0,-61,0,DSF0000912008
SCA CIP,Design,Manhattan,4.37254380075907,151,2019,1,0,0,0,0,0.31153519932145884,-29,0,DSF0000912008
SCA CIP RESOA,Design,Manhattan,4.644911033878752,141,2018,0,0,0,0,0,1.2698876506297,62,1,DSF0000888809
SCA CIP,Design,Manhattan,6.184251804552159,162,2018,0,1,1,0,0,0.3603260030409853,-28,0,"DSF0000889086, DSF0000890584, DSF0000890595, DSF0000890596, DSF0000898417, DSF0000898418, DSF0000898420, DSF0000898428"
SCA CIP,Scope,Manhattan,5.588134952599132,260,2018,0,1,1,0,0,0.37786090072229195,-96,0,"DSF0000889086, DSF0000890584, DSF0000890595, DSF0000890596, DSF0000898417, DSF0000898418, DSF0000898420, DSF0000898428"
SCA CIP,Design,Manhattan,5.540316958919408,153,2015,0,0,0,0,0,1.0,909,1,DSF0000801028
SCA CIP,Scope,Manhattan,4.965822350197337,97,2014,0,0,0,0,0,0.3416132940972823,21,0,DSF0000801028
SCA CIP,Design,Manhattan,4.188928483760853,178,2018,0,0,0,0,0,0.69042071197411,-10,0,DSF0000868085
SCA CIP,Design,Manhattan,5.723868425028499,153,2020,1,1,0,0,0,0.6772010734594516,31,0,"DSF0000960649, DSF0000960650, DSF0000943905"
SCA CIP,Scope,Manhattan,5.024895960107485,150,2020,1,1,0,0,0,0.8613786591123702,-81,0,"DSF0000960649, DSF0000960650, DSF0000943905"
SCA CIP,Design,Manhattan,5.795471936301803,154,2019,0,0,1,0,0,0.6261704993329735,202,1,"DSF0000875629, DSF0000875631, DSF0000875632, DSF0000912645"
SCA CIP,Design,Manhattan,4.437734712367571,152,2019,1,0,0,0,0,0.5370998941567211,-12,0,DSF0000912083
SCA CIP,Scope,Manhattan,5.183645594998218,141,2018,0,0,1,0,0,1.0855783846113527,5,0,"DSF0000875629, DSF0000875631, DSF0000875632, DSF0000912645"
SCA CIP,Design,Manhattan,4.90098944447291,151,2019,0,0,0,0,0,0.7477076896023312,186,1,DSF0000898570
SCA CIP,Scope,Manhattan,4.202024895104038,121,2019,0,0,0,0,0,2.0366765056836025,-21,1,DSF0000898570
SCA CIP,Design,Manhattan,5.996686755600171,7,2019,0,0,1,0,0,0.48536678758565094,0,0,"DSF0000875683, DSF0000875684, DSF0000875685, DSF0000875686"
SCA CIP,Scope,Manhattan,5.394626764272209,143,2018,0,0,1,0,0,0.5814187827488916,39,0,"DSF0000875683, DSF0000875684, DSF0000875685, DSF0000875686"
SCA CIP RESOA,Design,Manhattan,4.732369631681519,120,2017,0,0,0,0,0,1.874030038705854,71,1,DSF0000844883
SCA CIP,Design,Manhattan,4.757350471038355,182,2019,0,0,0,0,0,0.6125642549917824,11,0,DSF0000875726
SCA CIP,Design,Manhattan,5.63213930058078,154,2015,1,1,0,0,0,1.370427305766925,27,1,"DSF0000798339, DSF0000798341, DSF0000831121, DSF0000844074"
SCA CIP,Design,Manhattan,5.65818126325192,154,2019,0,0,1,0,0,0.692403850801225,55,0,"DSF0000898613, DSF0000898614, DSF0000898617, DSF0000944037"
SCA CIP,Scope,Manhattan,5.039227669655346,156,2015,1,1,0,0,0,1.0251432121549888,-86,0,"DSF0000798339, DSF0000798341, DSF0000831121, DSF0000844074"
SCA CIP,Scope,Manhattan,4.1041455505540085,182,2018,0,0,0,0,0,1.1217938630999214,141,1,DSF0000875726
SCA CIP,Scope,Manhattan,4.959213167151922,136,2019,0,0,1,0,0,2.2559317193198294,21,1,"DSF0000898613, DSF0000898614, DSF0000898617, DSF0000944037"
SCA CIP,Design,Manhattan,5.765333206594513,159,2018,0,0,1,0,0,0.7349806883529311,58,0,"DSF0000898653, DSF0000875756, DSF0000890999"
SCA CIP,Scope,Manhattan,5.169192270054772,136,2018,0,0,1,0,0,0.7997913787964995,-63,0,"DSF0000898653, DSF0000875756, DSF0000890999"
SCA CIP RESOA,Design,Manhattan,5.101014615454263,154,2016,0,0,1,0,0,1.4528200210798259,940,1,DSF0000823590
SCA CIP,Design,Manhattan,4.659440781870318,154,2018,0,0,1,0,0,1.0985542168674698,8,0,DSF0000898690
SCA CIP,Scope,Manhattan,4.095169351431755,92,2018,0,0,1,0,0,0.7932530120481928,-43,0,DSF0000898690
SCA CIP,Design,Manhattan,4.571464253995603,142,2018,0,0,0,0,0,1.8523297298747283,12,1,DSF0000912372
SCA CIP,Scope,Manhattan,4.007192823557041,59,2018,0,0,0,0,0,1.3643159240680633,18,1,DSF0000912372
SCA CIP RESOA,Design,Manhattan,4.431363764158987,176,2020,0,0,0,0,0,0.603037037037037,-76,0,DSF0000913314
SCA CIP,Design,Manhattan,4.845383339799842,147,2018,0,0,0,0,0,0.901521857065357,135,1,DSF0000875832
SCA CIP,Scope,Manhattan,4.281124309449275,41,2018,0,0,0,0,0,0.5517169179229481,-8,0,DSF0000875832
SCA CIP,Design,Manhattan,5.6195545235483895,188,2018,0,0,0,0,1,0.6937700808275822,-4,0,DSF0000912171
SCA CIP,Scope,Manhattan,5.017496617953562,122,2018,0,0,0,0,1,0.7183775009365004,-31,0,DSF0000912171
SCA CIP,Design,Manhattan,4.961705784002505,150,2019,0,0,1,0,0,0.8500764525993884,-109,0,DSF0000898756
SCA CIP,Scope,Manhattan,4.359645792674543,138,2018,0,0,1,0,0,7.245434687636522,153,1,DSF0000898756
SCA CIP,Scope,Manhattan,5.053577787125283,181,2020,0,0,1,0,0,1.7425086184036065,-20,1,"DSF0000944209, DSF0000944210, DSF0000944211, DSF0000944212"
SCA CIP,Design,Manhattan,5.7209031708134575,178,2018,0,0,0,0,0,0.591081954744248,122,1,"DSF0000853308, DSF0000890995"
SCA CIP,Design,Manhattan,5.753016651564641,153,2018,0,0,1,0,0,0.6686369006518196,-24,0,"DSF0000875909, DSF0000875906, DSF0000875912, DSF0000875910"
SCA CIP,Scope,Manhattan,5.1572965603867855,153,2017,0,0,1,0,0,0.9280458345806039,-74,0,"DSF0000875909, DSF0000875906, DSF0000875912, DSF0000875910"
SCA CIP,Scope,Manhattan,5.118843179485495,183,2017,0,0,0,0,0,1.0605438296254042,95,1,"DSF0000853308, DSF0000890995"
SCA CIP RESOA,Design,Manhattan,5.3222192947339195,141,2019,0,0,0,0,0,0.6520476190476191,151,1,DSF0000867354
SCA CIP,Design,Manhattan,6.1276528302498185,152,2019,0,0,1,0,0,0.4676937777075514,347,1,"DSF0000875925, DSF0000875926, DSF0000875927, DSF0000875928"
SCA CIP,Scope,Manhattan,5.43175284635419,141,2018,0,0,1,0,0,1.0754471917762598,-62,0,"DSF0000875925, DSF0000875926, DSF0000875927, DSF0000875928"
SCA CIP,Scope,Manhattan,5.598518030055581,141,2018,0,0,1,0,0,0.8348888849681538,-70,0,"DSF0000875959, DSF0000875961, DSF0000875962, DSF0000875963, DSF0000875964"
SCA CIP,Design,Manhattan,5.738138151971374,152,2018,0,1,0,0,0,1.3045267640125002,-49,1,"DSF0000809387, DSF0000822927, DSF0000853418, DSF0000888992"
SCA CIP,Scope,Manhattan,5.1382805880662135,1032,2015,0,1,0,0,0,1.0253467449251963,-45,0,"DSF0000809387, DSF0000822927, DSF0000853418, DSF0000888992"
SCA CIP,Design,Manhattan,6.1721999712162985,150,2019,0,0,1,0,0,0.5043837698941223,-35,0,"DSF0000876062, DSF0000876063, DSF0000876064, DSF0000876065"
SCA CIP,Scope,Manhattan,5.570141148428777,141,2018,0,0,1,0,0,0.4581440902339798,-54,0,"DSF0000876062, DSF0000876063, DSF0000876064, DSF0000876065"
SCA CIP,Design,Manhattan,4.288718600266807,154,2019,1,0,0,0,0,0.7323182963839309,-81,0,"DSF0000912085, DSF0000912458"
SCA CIP,Design,Manhattan,4.227192306514037,180,2020,0,0,0,0,0,0.6542997688614947,0,0,DSF0000960794
SCA CIP,Scope,Manhattan,4.429380791310483,57,2017,0,0,0,0,0,1.2156490679763365,-23,1,DSF0000865810
SCA CIP,Scope,Manhattan,5.342381223461165,141,2018,0,0,1,0,0,0.9303888098409394,-55,0,"DSF0000876119, DSF0000876120, DSF0000876121, DSF0000912290"
SCA CIP,Scope,Manhattan,4.955177647812878,181,2020,0,0,1,0,0,1.2424440650154112,-92,1,"DSF0000944456, DSF0000944457, DSF0000944458"
SCA CIP,Design,Manhattan,5.22630082206959,252,2019,1,0,0,0,0,0.7040989642721399,-35,0,"DSF0000889654, DSF0000960508"
SCA CIP,Scope,Manhattan,4.550521861389246,182,2018,1,0,0,0,0,0.8198119581128251,149,1,"DSF0000889654, DSF0000960508"
SCA CIP RESOA,Design,Manhattan,4.1126050015345745,177,2018,0,0,0,0,0,0.8533950617283951,-84,0,DSF0000867321
SCA CIP,Design,Manhattan,5.599045320192389,153,2018,0,1,0,0,0,0.9291801033650275,20,0,"DSF0000798381, DSF0000798379"
SCA CIP,Scope,Manhattan,5.006915080181949,154,2017,0,1,0,0,0,0.9291570296737365,-51,0,"DSF0000798381, DSF0000798379"
SCA CIP,Scope,Manhattan,4.2808741725572155,140,2018,0,0,1,0,0,3.466139422825119,-29,1,DSF0000876167
SCA CIP RESOA,Design,Manhattan,4.97310475221498,127,2017,0,0,0,0,0,0.9648279163785308,662,1,"DSF0000800081, DSF0000865806"
SCA CIP,Design,Manhattan,5.4285283975493055,141,2018,0,0,0,0,0,0.521396644087637,54,0,DSF0000912306
SCA CIP,Scope,Manhattan,4.826470025252119,91,2018,0,0,0,0,0,0.5213909723982643,15,0,DSF0000912306
SCA CIP,Design,Manhattan,4.340463945185634,175,2018,0,0,0,0,0,0.3765124880142459,0,0,DSF0000868088
SCA CIP,Design,Manhattan,5.907196310271602,153,2018,0,0,1,0,0,0.3684162951956414,-71,0,DSF0000888806
SCA CIP,Scope,Manhattan,5.30513631894364,135,2018,0,0,1,0,0,0.3615453194650817,-71,0,DSF0000888806
SCA CIP,Design,Manhattan,5.693791121302078,150,2019,0,0,1,0,0,0.7699064713109196,43,0,"DSF0000852189, DSF0000899281, DSF0000899282, DSF0000912308"
SCA CIP,Scope,Manhattan,4.995551837152325,144,2017,0,0,1,0,0,2.8062658490013237,37,1,"DSF0000852189, DSF0000899281, DSF0000899282, DSF0000912308"
SCA CIP RESOA,Design,Manhattan,4.61020220940222,141,2018,0,0,0,0,0,1.6317687759157935,55,1,DSF0000866406
SCA CIP,Design,Manhattan,5.364237589950186,152,2019,0,0,1,0,0,0.5166880643920236,232,1,"DSF0000876436, DSF0000876437, DSF0000876438, DSF0000944753"
SCA CIP,Scope,Manhattan,4.686797089290757,143,2018,0,0,1,0,0,2.6242955284051175,-12,1,"DSF0000876436, DSF0000876437, DSF0000876438, DSF0000944753"
SCA CIP,Design,Manhattan,5.742636378517793,169,2019,1,0,0,0,1,0.6149448259770984,-40,0,"DSF0000889343, DSF0000899333"
SCA CIP,Design,Manhattan,6.018501609489528,152,2018,0,1,1,0,0,0.5723712581047644,-68,0,"DSF0000876454, DSF0000876457, DSF0000876458, DSF0000876460"
SCA CIP,Scope,Manhattan,5.419929326728972,137,2017,0,1,1,0,0,0.6387650959754205,-78,0,"DSF0000876454, DSF0000876457, DSF0000876458, DSF0000876460"
SCA CIP,Scope,Manhattan,5.140577172692274,139,2018,1,0,0,0,1,0.5746769689340336,16,0,"DSF0000889343, DSF0000899333"
SCA CIP,Design,Manhattan,5.814366810521836,152,2018,0,0,1,0,0,0.6227922088874374,-96,0,"DSF0000876476, DSF0000876478, DSF0000876479, DSF0000876485, DSF0000889082"
SCA CIP,Design,Manhattan,4.662294967076999,152,2019,1,0,0,0,0,0.20537093860851777,-26,0,"DSF0000912086, DSF0000912436"
SCA CIP,Scope,Manhattan,4.0090682761922185,137,2019,1,0,0,0,0,0.22661835275683087,-120,0,"DSF0000912086, DSF0000912436"
SCA CIP,Scope,Manhattan,5.219775699434209,137,2017,0,0,1,0,0,0.9215001838756157,-42,0,"DSF0000876476, DSF0000876478, DSF0000876479, DSF0000876485, DSF0000889082"
SCA CIP,Design,Manhattan,5.190575395074173,153,2020,0,0,1,0,0,0.8067278366336315,16,0,"DSF0000899402, DSF0000944835"
SCA CIP,Scope,Manhattan,4.491599790045869,139,2019,0,0,1,0,0,2.572428023342038,41,1,"DSF0000899402, DSF0000944835"
SCA CIP,Design,Manhattan,5.531708776810456,154,2017,0,1,0,0,0,0.8844141336939267,-59,0,"DSF0000798268, DSF0000798269, DSF0000853963"
SCA CIP,Scope,Manhattan,4.9414617393473295,154,2017,0,1,0,0,0,0.7761185490330701,-101,0,"DSF0000798268, DSF0000798269, DSF0000853963"
SCA CIP RESOA,Design,Manhattan,4.556302500767287,147,2018,0,0,0,0,0,1.3548055555555556,-28,1,DSF0000890826
SCA CIP,Design,Manhattan,5.866393093162637,152,2018,0,0,1,0,0,1.1937120075519023,-74,1,"DSF0000876592, DSF0000876594, DSF0000876595, DSF0000876596, DSF0000889278"
SCA CIP,Scope,Manhattan,5.267919948040649,137,2017,0,0,1,0,0,1.3769230354146094,-65,1,"DSF0000876592, DSF0000876594, DSF0000876595, DSF0000876596, DSF0000889278"
SCA CIP RESOA,Design,Manhattan,5.6895281713000125,152,2018,0,0,1,0,0,1.2332237090876388,-87,1,"DSF0000754506, DSF0000876611, DSF0000876613, DSF0000876614, DSF0000876615"
SCA CIP,Scope,Manhattan,4.255778886667017,96,2020,0,0,0,0,0,0.4591310138172133,-34,0,DSF0000944965
SCA CIP,Design,Manhattan,4.003805073565025,156,2019,1,0,0,0,0,0.8161181601903251,-129,0,DSF0000912010
SCA CIP,Scope,Manhattan,4.092860943338818,141,2018,0,0,1,0,0,1.011062661498708,281,1,"SCA0000050985, DSF0000960701"
SCA CIP,Design,Manhattan,5.049121071116725,153,2020,0,0,1,0,0,0.6961821835231078,17,0,DSF0000960912
SCA CIP,Scope,Manhattan,4.350151066780707,135,2018,0,0,1,0,0,2.5861576244697475,509,1,DSF0000960912
SCA CIP,Design,Manhattan,5.338747254023025,153,2018,0,0,1,0,0,0.6962034600680278,37,0,"DSF0000911378, DSF0000889083"
SCA CIP,Scope,Manhattan,4.7499989765583495,141,2017,0,0,1,0,0,1.3062204360351388,28,1,"DSF0000911378, DSF0000889083"
SCA CIP RESOA,Design,Manhattan,5.059184617631371,156,2016,0,0,1,0,0,1.2504886561954625,330,1,DSF0000777343
SCA CIP,"CM,F&E",Manhattan,4.786524280674953,269,2020,1,0,0,0,0,0.5929897985874967,-1,0,DSF0000911968
SCA CIP,Construction,Manhattan,5.518540259958009,269,2020,1,0,0,0,0,1.0894642748924308,-1,0,DSF0000911968
SCA CIP,Design,Manhattan,4.408324780170415,154,2019,1,0,0,0,0,0.4285491115016598,-65,0,DSF0000911968
SCA CIP,Design,Manhattan,4.4076288088765185,180,2020,0,0,0,0,0,0.41382412767954935,-1,0,DSF0000960797
SCA CIP,Design,Manhattan,4.3718802490915545,178,2020,0,0,0,0,0,0.6290349983010534,6,0,DSF0000960798
SCA CIP,Design,Manhattan,5.692054247566169,153,2019,0,0,1,0,0,0.5105760809264764,71,0,"DSF0000899747, DSF0000899743, DSF0000912286"
SCA CIP,Design,Manhattan,5.864783912638969,185,2019,0,0,0,0,0,0.7019454987303061,256,1,DSF0000821943
SCA CIP,Scope,Manhattan,4.994647038353484,139,2018,0,0,1,0,0,0.9511111111111111,-27,0,"DSF0000899747, DSF0000899743, DSF0000912286"
SCA CIP,Scope,Manhattan,5.262723921311006,153,2015,0,0,0,0,0,0.8539005542964804,218,1,DSF0000821943
SCA CIP,Design,Manhattan,6.422463932007336,153,2014,0,0,1,0,0,0.4819197401514347,210,1,"DSF0000764372, DSF0000786993, DSF0000786994, DSF0000799953, DSF0000799952, DSF0000821658"
SCA CIP,Scope,Manhattan,5.822106593568018,138,2013,0,0,1,0,0,0.33971977960735406,168,1,"DSF0000764372, DSF0000786993, DSF0000786994, DSF0000799953, DSF0000799952, DSF0000821658"
SCA Capacity,Design,Manhattan,6.527079273786779,196,2015,0,0,0,0,0,1.2292159501801987,402,1,DSF0000798170
SCA Capacity,Scope,Manhattan,5.873866760011435,168,2015,0,0,0,0,0,1.212415434393133,7,1,DSF0000798170
SCA CIP,Design,Manhattan,4.990782691803138,281,2017,0,0,0,0,0,1.0462512768130745,40,0,DSF0000868064
SCA CIP,Design,Manhattan,4.499274581892218,178,2018,0,0,0,0,0,0.33462147608489073,-37,0,DSF0000868089
SCA CIP,Design,Manhattan,5.18248598272656,153,2020,0,0,0,0,0,0.8136442765642963,-4,0,DSF0000945291
SCA CIP,Design,Manhattan,6.353650843792964,153,2019,0,0,1,0,0,0.2890929385813379,-112,0,"DSF0000876943, DSF0000876941, DSF0000876942, DSF0000876944"
SCA CIP,Scope,Manhattan,4.703901541534225,88,2019,1,0,0,0,0,1.3899863558165748,-3,1,DSF0000899817
SCA CIP,Scope,Manhattan,4.426511261364575,3,2017,0,0,0,0,0,2.425318352059925,7,1,DSF0000868064
SCA CIP,Scope,Manhattan,5.75159162193745,140,2018,0,0,1,0,0,0.7291152113903822,0,0,"DSF0000876943, DSF0000876941, DSF0000876942, DSF0000876944"
SCA CIP,Scope,Manhattan,4.483515978390542,0,2020,0,0,0,0,0,0.9585153555592051,0,0,DSF0000945291
SCA CIP RESOA,Design,Manhattan,5.144848084778639,131,2018,0,0,0,0,0,0.6041135341146804,-31,0,DSF0000844908
SCA CIP RESOA,Design,Manhattan,6.3762991387188,181,2014,0,0,0,0,0,0.17621605076860075,417,1,DSF0000754658
SCA CIP,Design,Manhattan,5.277455637125061,183,2013,0,1,0,0,0,1.0415028004624327,165,1,"DSF0000764431, DSF0000764420"
SCA CIP,Scope,Manhattan,4.6907098388832305,123,2013,0,1,0,0,0,1.189184230910351,45,1,"DSF0000764431, DSF0000764420"
SCA CIP RESOA,Design,Manhattan,4.615107987443194,138,2018,0,0,0,0,0,1.0302523047064531,-28,0,DSF0000844926
SCA CIP,Design,Manhattan,5.458136043516961,150,2019,0,0,0,0,0,1.0702202195230666,-61,0,DSF0000890643
SCA CIP,Scope,Manhattan,4.759169063842253,158,2018,0,0,0,0,0,1.6460458961590696,-40,1,DSF0000890643
SCA CIP,Scope,Manhattan,4.1607985535383545,253,2020,1,0,0,0,0,0.13914784890546233,-94,0,"DSF0000890579, DSF0000099412"
SCA CIP,Scope,Manhattan,4.861325277888098,123,2018,0,0,0,0,0,0.9266634555838437,121,1,"DSF0000877020, DSF0000899905, DSF0000945339"
SCA CIP,Design,Manhattan,5.331184266586083,171,2018,0,0,0,0,1,0.8549165034051683,36,0,DSF0000867085
SCA CIP,Scope,Manhattan,4.093421685162235,70,2020,0,0,0,1,0,1.052258064516129,-20,0,DSF0000945398
SCA CIP,Scope,Manhattan,4.729124275258121,143,2017,0,0,0,0,1,0.8468887023043195,-20,0,DSF0000867085
SCA CIP RESOA,Design,Manhattan,5.4561138869257,243,2016,0,1,0,0,0,1.9371208463653729,540,1,DSF0000800083
SCA CIP,Design,Manhattan,5.619529493969424,153,2019,0,0,1,0,0,0.6104467145992728,292,1,"DSF0000877067, DSF0000877069, DSF0000877070, DSF0000899958, DSF0000899960"
SCA CIP,Scope,Manhattan,4.933836405288255,141,2018,0,0,1,0,0,2.0872957644784496,38,1,"DSF0000877067, DSF0000877069, DSF0000877070, DSF0000899958, DSF0000899960"
SCA CIP,"CM,F&E",Manhattan,6.084918931537087,729,2018,0,0,1,0,0,0.3979492729606837,128,1,"DSF0000822834, DSF0000832537, DSF0000877090"
SCA CIP,Construction,Manhattan,7.21752516075249,729,2018,0,0,1,0,0,0.9406973859329472,128,1,"DSF0000822834, DSF0000832537, DSF0000877090"
SCA CIP,Design,Manhattan,5.966580500578118,180,2018,0,0,1,0,0,0.5615955763633517,-46,0,"DSF0000822834, DSF0000832537, DSF0000877090"
SCA CIP,Scope,Manhattan,5.36899122824969,527,2015,0,0,1,0,0,0.7115132183736035,21,0,"DSF0000822834, DSF0000832537, DSF0000877090"
SCA CIP,Design,Manhattan,5.573999997399277,152,2019,0,0,1,0,0,0.7627775866529056,-74,0,"DSF0000877141, DSF0000877142, DSF0000877143"
SCA CIP,Scope,Manhattan,4.975822268180293,141,2018,0,0,1,0,0,1.05294708463287,-14,0,"DSF0000877141, DSF0000877142, DSF0000877143"
SCA CIP,Design,Manhattan,5.776324099199496,152,2018,0,0,1,0,0,0.9717129080255271,-66,0,"DSF0000877157, DSF0000877154, DSF0000877158, DSF0000877156"
SCA CIP,Scope,Manhattan,5.1742633809951215,181,2017,0,0,1,0,0,0.7004418557943363,-61,0,"DSF0000877157, DSF0000877154, DSF0000877158, DSF0000877156"
SCA CIP,"CM,F&E",Manhattan,5.886561785728361,539,2017,0,0,0,1,0,1.2853442164009525,752,1,"DSF0000810567, DSF0000832617"
SCA CIP,Construction,Manhattan,6.9607379790751605,539,2017,0,0,0,1,0,0.9450271514168881,752,1,"DSF0000810567, DSF0000832617"
SCA CIP,Design,Manhattan,5.109983294819893,154,2018,0,0,0,0,0,0.8577006675981991,12,0,DSF0000888912
SCA CIP,Design,Manhattan,4.5624713049774686,177,2018,0,0,0,0,0,0.489935642886485,-100,0,DSF0000868092
SCA CIP,Design,Manhattan,5.714855122625728,159,2015,0,0,0,1,0,1.2701536942735339,415,1,"DSF0000810567, DSF0000832617"
SCA CIP,Scope,Manhattan,5.1182514952868186,106,2015,0,0,0,1,0,0.5572294662442115,-1,0,"DSF0000810567, DSF0000832617"
SCA CIP,Scope,Manhattan,4.50792330349193,90,2018,0,0,0,0,0,0.8524452724732184,-21,0,DSF0000888912
SCA CIP,Design,Manhattan,4.5817221599490985,152,2019,1,0,0,0,0,0.6199371233953367,-75,0,DSF0000868288
SCA CIP,Design,Manhattan,4.888123307297908,154,2017,0,0,0,0,0,3.231452969336266,239,1,DSF0000865808
SCA CIP,Design,Manhattan,6.59038256348066,311,2016,0,0,1,0,0,0.33184176194438453,-30,0,"DSF0000775750, DSF0000832675, DSF0000844100, DSF0000832677"
SCA CIP,Scope,Manhattan,4.286074553875573,105,2017,0,0,0,0,0,1.352067484345081,-18,1,DSF0000865808
SCA CIP,Scope,Manhattan,5.988322572152698,138,2013,0,0,1,0,0,0.8963892056252376,224,1,"DSF0000775750, DSF0000832675, DSF0000844100, DSF0000832677"
SCA CIP,Scope,Manhattan,4.017450729510536,121,2019,1,0,0,0,0,0.5365033621517772,-85,0,DSF0000868288
SCA CIP,Design,Manhattan,6.008594636600894,157,2016,0,0,1,0,0,0.51517617381398,102,1,"DSF0000787330, DSF0000787328, DSF0000832702"
SCA CIP,Scope,Manhattan,5.409029798332376,144,2015,0,0,1,0,0,0.3831735980597818,8,0,"DSF0000787330, DSF0000787328, DSF0000832702"
SCA CIP,Design,Manhattan,6.012952740106273,156,2018,0,0,1,0,0,0.4865259144654723,48,0,"DSF0000822668, DSF0000891037, DSF0000877297, DSF0000877298, DSF0000877299"
SCA CIP,Design,Manhattan,6.015342986958783,156,2018,1,0,0,1,0,0.42030483802463414,56,0,"DSF0000832752, DSF0000877293, DSF0000877313"
SCA CIP,Scope,Manhattan,5.41328299563082,126,2016,1,0,0,1,0,0.5347387930035908,22,0,"DSF0000832752, DSF0000877293, DSF0000877313"
SCA CIP,Scope,Manhattan,5.4125411826328484,144,2015,0,0,1,0,0,0.7730286059068335,62,0,"DSF0000822668, DSF0000891037, DSF0000877297, DSF0000877298, DSF0000877299"
SCA CIP,"CM,F&E",Manhattan,5.728702700936549,539,2017,0,0,1,0,0,1.8077862652447565,590,1,"DSF0000810708, DSF0000844140, DSF0000844141"
SCA CIP,Construction,Manhattan,6.9347571833696735,539,2017,0,0,1,0,0,1.1334608155023895,590,1,"DSF0000810708, DSF0000844140, DSF0000844141"
SCA CIP,Design,Manhattan,5.661754965005864,154,2016,0,0,1,0,0,1.2432850553123618,104,1,"DSF0000810708, DSF0000844140, DSF0000844141"
SCA CIP,Scope,Manhattan,5.059695919977973,144,2015,0,0,1,0,0,1.4232274371377522,113,1,"DSF0000810708, DSF0000844140, DSF0000844141"
SCA CIP,Scope,Manhattan,4.41982362360833,127,2019,0,0,0,0,0,0.562186216339571,61,0,DSF0000900213
OUTROS,Design,Manhattan,6.286500705349776,169,2014,0,0,0,0,0,1.1701046997798052,1465,1,DSF0000800281
OUTROS,Scope,Manhattan,5.633288640643744,45,2014,0,0,0,0,0,1.8936234068986697,-4,1,DSF0000800281
SCA CIP,Scope,Manhattan,5.341709457731427,138,2019,0,0,1,0,1,1.156688930472275,87,1,"DSF0000900222, DSF0000900224, DSF0000900225, DSF0000900234, DSF0000945688, DSF0000945680, DSF0000960728, DSF0000945679"
SCA CIP,Design,Manhattan,5.244650626620191,183,2017,0,0,1,0,0,1.0027042259935897,-100,0,DSF0000866156
SCA CIP,Scope,Manhattan,4.6425931077703,260,2015,0,0,1,0,0,0.9952861339466673,-147,0,DSF0000866156
SCA CIP,Design,Manhattan,4.740362689494244,44,2008,0,0,0,0,0,3.166581818181818,-44,1,DSF0000622222
SCA CIP,Design,Manhattan,5.183167309603889,152,2020,0,0,1,0,0,0.4731674362472453,-34,0,"DSF0000961180, DSF0000960822, DSF0000945755, DSF0000945753"
SCA CIP,Scope,Manhattan,4.176091259055681,48,2008,0,0,0,0,0,2.303933333333333,8,1,DSF0000622222
SCA CIP,Scope,Manhattan,4.006679927740826,82,2020,0,0,0,0,1,1.0,-16,0,DSF0000960823
SCA CIP,Scope,Manhattan,4.529956220078762,123,2019,0,0,1,0,0,0.6990643723620908,233,1,"DSF0000961180, DSF0000960822, DSF0000945755, DSF0000945753"
SCA CIP RESOA,Design,Manhattan,4.2608581319711405,178,2020,0,0,0,0,0,0.9095047441452312,-122,0,DSF0000913351
